panel_order,param_x,param_y,x_unit,y_unit,x_raw,y_raw,bias_value,bias_x1e4
0,Omega_m,n_s,0.4823529411764706,0.0,0.3171764705882353,0.92,0.00044788117651049726,4.478811765104973
0,Omega_m,n_s,0.49411764705882355,0.0,0.3190588235294118,0.92,0.00044583535436773216,4.458353543677322
0,Omega_m,n_s,0.5058823529411764,0.0,0.32094117647058823,0.92,0.00044457741225512135,4.445774122551214
0,Omega_m,n_s,0.5176470588235293,0.0,0.32282352941176473,0.92,0.00044212655130543516,4.421265513054352
0,Omega_m,n_s,0.5294117647058824,0.0,0.3247058823529412,0.92,0.00043872683311973603,4.38726833119736
0,Omega_m,n_s,0.5411764705882353,0.0,0.3265882352941176,0.92,0.00043946504645626233,4.394650464562623
0,Omega_m,n_s,0.5529411764705883,0.0,0.3284705882352941,0.92,0.00044007790978660183,4.400779097866018
0,Omega_m,n_s,0.5647058823529412,0.0,0.3303529411764706,0.92,0.00043637276378044474,4.363727637804447
0,Omega_m,n_s,0.5764705882352941,0.0,0.3322352941176471,0.92,0.00043436256582699646,4.343625658269965
0,Omega_m,n_s,0.5882352941176471,0.0,0.3341176470588235,0.92,0.00042836297436033054,4.2836297436033055
0,Omega_m,n_s,0.6,0.0,0.336,0.92,0.00042764723492105014,4.2764723492105015
0,Omega_m,n_s,0.611764705882353,0.0,0.3378823529411765,0.92,0.00042713327807824793,4.27133278078248
0,Omega_m,n_s,0.6235294117647059,0.0,0.33976470588235297,0.92,0.00042632033388880647,4.263203338888065
0,Omega_m,n_s,0.6352941176470588,0.0,0.3416470588235294,0.92,0.000424774233381201,4.247742333812011
0,Omega_m,n_s,0.6470588235294118,0.0,0.3435294117647059,0.92,0.00042537121485309714,4.253712148530972
0,Omega_m,n_s,0.6588235294117647,0.0,0.34541176470588236,0.92,0.0004253017996478142,4.2530179964781425
0,Omega_m,n_s,0.6705882352941176,0.0,0.3472941176470588,0.92,0.000426302123600624,4.2630212360062405
0,Omega_m,n_s,0.6823529411764706,0.0,0.3491764705882353,0.92,0.0004247473538939181,4.247473538939181
0,Omega_m,n_s,0.6941176470588235,0.0,0.35105882352941176,0.92,0.0004247298048136304,4.247298048136304
0,Omega_m,n_s,0.7058823529411764,0.0,0.35294117647058826,0.92,0.00042549629368190717,4.254962936819072
0,Omega_m,n_s,0.7176470588235294,0.0,0.3548235294117647,0.92,0.00042541557157041036,4.254155715704104
0,Omega_m,n_s,0.7294117647058823,0.0,0.3567058823529412,0.92,0.0004253465066251819,4.253465066251819
0,Omega_m,n_s,0.7411764705882353,0.0,0.35858823529411765,0.92,0.0004245020744021463,4.2450207440214625
0,Omega_m,n_s,0.7529411764705882,0.0,0.3604705882352941,0.92,0.00042240396587211337,4.224039658721134
0,Omega_m,n_s,0.7647058823529411,0.0,0.3623529411764706,0.92,0.00042216797851235473,4.2216797851235475
0,Omega_m,n_s,0.7764705882352941,0.0,0.3642352941176471,0.92,0.0004254494041079694,4.2544940410796945
0,Omega_m,n_s,0.788235294117647,0.0,0.36611764705882355,0.92,0.0004260378013628431,4.260378013628431
0,Omega_m,n_s,0.8,0.0,0.368,0.92,0.00042621977201289077,4.262197720128908
0,Omega_m,n_s,0.8117647058823529,0.0,0.3698823529411765,0.92,0.0004264760560710521,4.2647605607105215
0,Omega_m,n_s,0.8235294117647058,0.0,0.37176470588235294,0.92,0.000427689932926982,4.2768993292698205
0,Omega_m,n_s,0.8352941176470589,0.0,0.37364705882352944,0.92,0.00042884360954756714,4.288436095475672
0,Omega_m,n_s,0.8470588235294118,0.0,0.3755294117647059,0.92,0.000430220815342939,4.3022081534293894
0,Omega_m,n_s,0.8588235294117647,0.0,0.37741176470588234,0.92,0.00043217681103834216,4.321768110383422
0,Omega_m,n_s,0.8705882352941177,0.0,0.37929411764705884,0.92,0.0004315317111040771,4.3153171110407715
0,Omega_m,n_s,0.8823529411764706,0.0,0.38117647058823534,0.92,0.00043556793626215774,4.3556793626215775
0,Omega_m,n_s,0.8941176470588235,0.0,0.3830588235294118,0.92,0.00043578059491132385,4.357805949113239
0,Omega_m,n_s,0.9058823529411765,0.0,0.38494117647058823,0.92,0.0004360210365060586,4.360210365060587
0,Omega_m,n_s,0.9176470588235294,0.0,0.38682352941176473,0.92,0.0004379676707101752,4.379676707101752
0,Omega_m,n_s,0.9294117647058824,0.0,0.38870588235294123,0.92,0.00043975250004655724,4.397525000465572
0,Omega_m,n_s,0.9411764705882353,0.0,0.3905882352941177,0.92,0.00043841652943229695,4.38416529432297
